base, 7, 0.0006533508
generate, 1, 0.0000933358
adjunct, 4, 0.0003733433
basic, 6, 0.0005600149
journal, 30, 0.0028000747
tagalog, 1, 0.0000933358
philippine, 2, 0.0001866716
informant, 2, 0.0001866716
ancient, 2, 0.0001866716
vocal, 1, 0.0000933358
tract, 1, 0.0000933358
simulation, 1, 0.0000933358
386, 1, 0.0000933358
chomsky, 21, 0.0019600523
mac, 5, 0.0004666791
concordance, 3, 0.0002800075
escol, 2, 0.0001866716
call, 135, 0.0126003360
paper, 53, 0.0049467986
humor, 1, 0.0000933358
communication, 6, 0.0005600149
387, 1, 0.0000933358
iscll3, 1, 0.0000933358
4th, 2, 0.0001866716
nottingham, 1, 0.0000933358
international, 23, 0.0021467239
systemic, 3, 0.0002800075
workshop, 99, 0.0092402464
salk, 1, 0.0000933358
insitute, 1, 0.0000933358
speaks, 1, 0.0000933358
?, 41, 0.0038267687
syntax, 69, 0.0064401717
textbook, 4, 0.0003733433
396, 5, 0.0004666791
citation, 20, 0.0018667164
black, 2, 0.0001866716
hole, 1, 0.0000933358
pre, 1, 0.0000933358
chomskyan, 1, 0.0000933358
402, 4, 0.0003733433
speaker, 15, 0.0014000373
mail, 4, 0.0003733433
network, 2, 0.0001866716
sense, 4, 0.0003733433
disambiguation, 2, 0.0001866716
404, 3, 0.0002800075
integration, 2, 0.0001866716
disintegration, 1, 0.0000933358
phonological, 2, 0.0001866716
theory, 19, 0.0017733806
405, 4, 0.0003733433
youth, 1, 0.0000933358
gang, 1, 0.0000933358
lipolalium, 1, 0.0000933358
sexist, 1, 0.0000933358
example, 3, 0.0002800075
sentence, 4, 0.0003733433
395, 1, 0.0000933358
innateness, 9, 0.0008400224
psychological, 1, 0.0000933358
reality, 3, 0.0002800075
408, 3, 0.0002800075
tolkienian, 1, 0.0000933358
linguistics, 24, 0.0022400597
merry, 1, 0.0000933358
month, 1, 0.0000933358
world, 5, 0.0004666791
athapaskan, 1, 0.0000933358
word, 40, 0.0037334329
live, 1, 0.0000933358
(, 150, 0.0140003733
rock, 2, 0.0001866716
), 151, 0.0140937092
[, 4, 0.0003733433
linguist, 33, 0.0030800821
mass, 1, 0.0000933358
medium, 3, 0.0002800075
403, 1, 0.0000933358
399, 1, 0.0000933358
aisb, 1, 0.0000933358
', 120, 0.0112002987
93, 1, 0.0000933358
close, 2, 0.0001866716
soas, 3, 0.0002800075
!, 14, 0.0013067015
cease, 1, 0.0000933358
publication, 8, 0.0007466866
cancel, 1, 0.0000933358
closure, 1, 0.0000933358
famous, 1, 0.0000933358
department, 1, 0.0000933358
closing, 1, 0.0000933358
academic, 1, 0.0000933358
dept, 2, 0.0001866716
layoff, 1, 0.0000933358
san, 1, 0.0000933358
diego, 1, 0.0000933358
state, 5, 0.0004666791
e-mail, 4, 0.0003733433
article, 3, 0.0002800075
oulipo, 1, 0.0000933358
relative, 2, 0.0001866716
marker, 1, 0.0000933358
over, 1, 0.0000933358
acquisition, 23, 0.0021467239
reflexive, 2, 0.0001866716
verb, 6, 0.0005600149
become, 2, 0.0001866716
417, 1, 0.0000933358
mandeville, 1, 0.0000933358
's, 28, 0.0026134030
paradox, 1, 0.0000933358
413, 1, 0.0000933358
zellig, 2, 0.0001866716
harri, 2, 0.0001866716
427, 2, 0.0001866716
429, 3, 0.0002800075
end, 3, 0.0002800075
421, 1, 0.0000933358
420, 1, 0.0000933358
fyi, 4, 0.0003733433
morphology, 13, 0.0012133657
correction, 14, 0.0013067015
goettingen, 1, 0.0000933358
summer, 11, 0.0010266940
school, 18, 0.0016800448
development, 6, 0.0005600149
zealand, 1, 0.0000933358
proposal, 10, 0.0009333582
morphological, 3, 0.0002800075
database, 4, 0.0003733433
classical, 2, 0.0001866716
greek, 7, 0.0006533508
list, 24, 0.0022400597
machine, 10, 0.0009333582
run-on, 1, 0.0000933358
accent, 4, 0.0003733433
allow, 1, 0.0000933358
kay, 1, 0.0000933358
csl, 1, 0.0000933358
taboo, 1, 0.0000933358
afar, 1, 0.0000933358
portugal, 1, 0.0000933358
question, 9, 0.0008400224
ssc, 1, 0.0000933358
case, 6, 0.0005600149
mark, 2, 0.0001866716
genitive, 1, 0.0000933358
book, 95, 0.0088669031
thoma, 1, 0.0000933358
barthel, 1, 0.0000933358
philosophy, 8, 0.0007466866
mind, 3, 0.0002800075
mt, 5, 0.0004666791
physic, 1, 0.0000933358
culture, 4, 0.0003733433
dependent, 1, 0.0000933358
independent, 1, 0.0000933358
543, 1, 0.0000933358
please, 4, 0.0003733433
respond, 1, 0.0000933358
cd, 3, 0.0002800075
rom, 2, 0.0001866716
mispase, 1, 0.0000933358
idiom, 2, 0.0001866716
epenthesis, 1, 0.0000933358
standard, 1, 0.0000933358
code, 5, 0.0004666791
stieber, 1, 0.0000933358
law, 1, 0.0000933358
status, 1, 0.0000933358
minimalist, 4, 0.0003733433
double, 6, 0.0005600149
negation, 7, 0.0006533508
narrative, 2, 0.0001866716
linguistnet, 1, 0.0000933358
news, 2, 0.0001866716
classroom, 1, 0.0000933358
compound, 5, 0.0004666791
pdp, 1, 0.0000933358
uninflect, 1, 0.0000933358
tag, 4, 0.0003733433
melcuk, 1, 0.0000933358
melchuk, 1, 0.0000933358
threaten, 1, 0.0000933358
sudan, 1, 0.0000933358
ii, 4, 0.0003733433
workbook, 1, 0.0000933358
requirement, 1, 0.0000933358
teacher, 3, 0.0002800075
tenure, 2, 0.0001866716
track, 3, 0.0002800075
open, 11, 0.0010266940
japanese, 17, 0.0015867090
position, 23, 0.0021467239
available, 22, 0.0020533881
translator, 5, 0.0004666791
need, 10, 0.0009333582
women, 4, 0.0003733433
contribution, 2, 0.0001866716
solicit, 1, 0.0000933358
germanic, 10, 0.0009333582
generative, 8, 0.0007466866
newsletter, 1, 0.0000933358
celiac, 1, 0.0000933358
oaxaca, 1, 0.0000933358
native, 13, 0.0012133657
literacy, 2, 0.0001866716
project, 4, 0.0003733433
george, 1, 0.0000933358
aditjondro, 1, 0.0000933358
ua, 1, 0.0000933358
appeal, 1, 0.0000933358
arief, 1, 0.0000933358
budiman, 1, 0.0000933358
design, 1, 0.0000933358
evolution, 9, 0.0008400224
context, 10, 0.0009333582
quaker, 1, 0.0000933358
sapir, 3, 0.0002800075
whorf, 3, 0.0002800075
rain, 3, 0.0002800075
=, 3, 0.0002800075
fall, 6, 0.0005600149
water, 2, 0.0001866716
5, 47, 0.0043867836
1205, 3, 0.0002800075
imperialism, 7, 0.0006533508
research, 22, 0.0020533881
v, 14, 0.0013067015
performance, 1, 0.0000933358
activity, 1, 0.0000933358
professional, 1, 0.0000933358
label, 4, 0.0003733433
name, 9, 0.0008400224
ician, 1, 0.0000933358
slant, 1, 0.0000933358
1196, 2, 0.0001866716
corpus, 17, 0.0015867090
analysis, 15, 0.0014000373
body, 4, 0.0003733433
one, 6, 0.0005600149
datum, 2, 0.0001866716
doctoral, 1, 0.0000933358
program, 34, 0.0031734180
apply, 17, 0.0015867090
politically, 1, 0.0000933358
correct, 1, 0.0000933358
tap, 1, 0.0000933358
flap, 1, 0.0000933358
order, 4, 0.0003733433
remark, 2, 0.0001866716
typology, 6, 0.0005600149
eskimo, 7, 0.0006533508
snow, 12, 0.0011200299
lexeme, 1, 0.0000933358
yup, 1, 0.0000933358
ik, 1, 0.0000933358
internet, 4, 0.0003733433
accessible, 2, 0.0001866716
data-source, 2, 0.0001866716
grammatical, 5, 0.0004666791
relation, 3, 0.0002800075
celtic, 4, 0.0003733433
study, 17, 0.0015867090
survey, 2, 0.0001866716
person, 1, 0.0000933358
aphasia, 1, 0.0000933358
addendum, 2, 0.0001866716
voice, 2, 0.0001866716
assimilation, 1, 0.0000933358
q, 18, 0.0016800448
fundamental, 1, 0.0000933358
frequency, 4, 0.0003733433
software, 13, 0.0012133657
propositional, 1, 0.0000933358
bengalus, 1, 0.0000933358
typewriter, 2, 0.0001866716
typological, 3, 0.0002800075
classification, 4, 0.0003733433
sum, 95, 0.0088669031
dets, 1, 0.0000933358
number, 4, 0.0003733433
size, 1, 0.0000933358
adjs, 1, 0.0000933358
quantifiers, 1, 0.0000933358
tmi95, 1, 0.0000933358
adapt, 1, 0.0000933358
reminder, 6, 0.0005600149
deadline, 12, 0.0011200299
prehistory, 2, 0.0001866716
south, 7, 0.0006533508
asium, 4, 0.0003733433
icla, 1, 0.0000933358
1225, 2, 0.0001866716
slavic, 10, 0.0009333582
forward, 2, 0.0001866716
seelangs, 1, 0.0000933358
consultant, 1, 0.0000933358
russian, 4, 0.0003733433
lecturer, 2, 0.0001866716
cornell, 1, 0.0000933358
advert, 1, 0.0000933358
rf, 1, 0.0000933358
postdoc, 2, 0.0001866716
lx, 2, 0.0001866716
*, 18, 0.0016800448
science, 15, 0.0014000373
aaa, 4, 0.0003733433
95, 12, 0.0011200299
coswl, 1, 0.0000933358
ucla, 6, 0.0005600149
tesl, 1, 0.0000933358
&, 43, 0.0040134404
gopher, 2, 0.0001866716
conf, 25, 0.0023333956
clin, 1, 0.0000933358
94, 2, 0.0001866716
final, 30, 0.0028000747
speech, 18, 0.0016800448
engineer, 3, 0.0002800075
jornada, 1, 0.0000933358
de, 13, 0.0012133657
linguistica, 2, 0.0001866716
aborigen, 1, 0.0000933358
advertisment, 1, 0.0000933358
lexicographer, 3, 0.0002800075
special, 12, 0.0011200299
issue, 15, 0.0014000373
cartoon, 1, 0.0000933358
term, 9, 0.0008400224
both, 1, 0.0000933358
top, 1, 0.0000933358
10, 4, 0.0003733433
west, 2, 0.0001866716
african, 7, 0.0006533508
indian, 4, 0.0003733433
optimality, 3, 0.0002800075
nynorsk, 1, 0.0000933358
cognitive, 20, 0.0018667164
technical, 2, 0.0001866716
report, 6, 0.0005600149
ircs, 1, 0.0000933358
chinese, 17, 0.0015867090
error, 4, 0.0003733433
1250, 2, 0.0001866716
analogy, 4, 0.0003733433
pragmatic, 20, 0.0018667164
data, 3, 0.0002800075
judgment, 3, 0.0002800075
thereon, 1, 0.0000933358
1254, 1, 0.0000933358
method, 30, 0.0028000747
1237, 1, 0.0000933358
comparative, 41, 0.0038267687
animal, 4, 0.0003733433
1281, 1, 0.0000933358
political, 1, 0.0000933358
correctness, 1, 0.0000933358
1251, 1, 0.0000933358
tense, 4, 0.0003733433
discourse, 22, 0.0020533881
ice, 1, 0.0000933358
etc, 7, 0.0006533508
ippe, 2, 0.0001866716
4, 18, 0.0016800448
nov, 1, 0.0000933358
forensic, 2, 0.0001866716
wccfl, 3, 0.0002800075
xiv, 1, 0.0000933358
salsa, 1, 0.0000933358
iii, 3, 0.0002800075
intuition, 9, 0.0008400224
1265, 1, 0.0000933358
lexicography, 2, 0.0001866716
portuguese, 2, 0.0001866716
italian, 3, 0.0002800075
dutch, 7, 0.0006533508
opening, 1, 0.0000933358
postdoctoral, 1, 0.0000933358
fellowship, 3, 0.0002800075
1240, 1, 0.0000933358
seee, 2, 0.0001866716
barn, 2, 0.0001866716
red, 2, 0.0001866716
nels, 4, 0.0003733433
dates, 1, 0.0000933358
info, 7, 0.0006533508
wilhelm, 1, 0.0000933358
von, 1, 0.0000933358
timroth, 1, 0.0000933358
universal, 3, 0.0002800075
write, 10, 0.0009333582
phonology, 30, 0.0028000747
northern, 1, 0.0000933358
illinois, 1, 0.0000933358
alabama, 1, 0.0000933358
ma-tesol, 1, 0.0000933358
durham, 1, 0.0000933358
chair, 1, 0.0000933358
unpublish, 1, 0.0000933358
manuscript, 1, 0.0000933358
prince, 1, 0.0000933358
german-english, 1, 0.0000933358
automatic, 2, 0.0001866716
prototypical, 1, 0.0000933358
vso, 1, 0.0000933358
lg, 6, 0.0005600149
franz, 1, 0.0000933358
boa, 1, 0.0000933358
bloomfield, 1, 0.0000933358
1305, 1, 0.0000933358
qs, 18, 0.0016800448
american, 14, 0.0013067015
ipa, 15, 0.0014000373
font, 6, 0.0005600149
dos, 2, 0.0001866716
genre, 3, 0.0002800075
lat, 1, 0.0000933358
amer, 1, 0.0000933358
lit, 2, 0.0001866716
cfp, 30, 0.0028000747
recent, 4, 0.0003733433
advances, 1, 0.0000933358
nlp, 9, 0.0008400224
diachronica, 1, 0.0000933358
1, 24, 0.0022400597
uk, 6, 0.0005600149
invitation, 1, 0.0000933358
1304, 1, 0.0000933358
iwcs, 1, 0.0000933358
esl, 2, 0.0001866716
child, 9, 0.0008400224
cut, 1, 0.0000933358
off, 2, 0.0001866716
insight, 1, 0.0000933358
hindus, 1, 0.0000933358
urdu, 2, 0.0001866716
tense-aspect, 1, 0.0000933358
creole, 5, 0.0004666791
apr, 1, 0.0000933358
progressive, 3, 0.0002800075
concept, 2, 0.0001866716
unknown, 1, 0.0000933358
1sg, 1, 0.0000933358
wh, 2, 0.0001866716
japan, 7, 0.0006533508
1333, 1, 0.0000933358
transcription, 3, 0.0002800075
cmc, 1, 0.0000933358
original, 1, 0.0000933358
karamojong, 1, 0.0000933358
jie, 1, 0.0000933358
graduate, 3, 0.0002800075
train, 2, 0.0001866716
annual, 11, 0.0010266940
gldv, 3, 0.0002800075
change, 13, 0.0012133657
dec, 1, 0.0000933358
16-17, 1, 0.0000933358
iv, 2, 0.0001866716
congreso, 1, 0.0000933358
argentino, 1, 0.0000933358
hispanista, 1, 0.0000933358
voiceless, 1, 0.0000933358
velar, 1, 0.0000933358
fricative, 1, 0.0000933358
stop, 1, 0.0000933358
1344, 1, 0.0000933358
invariance, 1, 0.0000933358
syntactic, 4, 0.0003733433
reconstruction, 3, 0.0002800075
post, 12, 0.0011200299
opportunity, 4, 0.0003733433
acl-95, 1, 0.0000933358
hold, 2, 0.0001866716
compulsion, 1, 0.0000933358
existence, 1, 0.0000933358
home, 7, 0.0006533508
page, 10, 0.0009333582
genie, 1, 0.0000933358
video, 1, 0.0000933358
update, 6, 0.0005600149
gls, 4, 0.0003733433
1995, 13, 0.0012133657
www, 13, 0.0012133657
poem, 2, 0.0001866716
1276, 1, 0.0000933358
eng, 2, 0.0001866716
ns, 1, 0.0000933358
ee, 1, 0.0000933358
bubbler, 1, 0.0000933358
1358, 1, 0.0000933358
follow, 3, 0.0002800075
answer, 1, 0.0000933358
how-to, 1, 0.0000933358
nsf, 1, 0.0000933358
division, 3, 0.0002800075
director, 1, 0.0000933358
sber, 1, 0.0000933358
int, 3, 0.0002800075
l, 6, 0.0005600149
directory, 1, 0.0000933358
scholar, 1, 0.0000933358
point, 1, 0.0000933358
contact, 6, 0.0005600149
thailand, 1, 0.0000933358
structure, 8, 0.0007466866
modern, 5, 0.0004666791
1370, 2, 0.0001866716
welsh, 1, 0.0000933358
linguistically, 1, 0.0000933358
arabic, 4, 0.0003733433
accuracy, 1, 0.0000933358
historical, 6, 0.0005600149
req, 1, 0.0000933358
laryngeal, 1, 0.0000933358
phonetics, 4, 0.0003733433
syllabus, 4, 0.0003733433
undergraduate, 1, 0.0000933358
socio-linguistic, 1, 0.0000933358
course, 8, 0.0007466866
sociolinguistic, 16, 0.0014933732
reader, 1, 0.0000933358
kinship, 5, 0.0004666791
11, 3, 0.0002800075
queensland, 2, 0.0001866716
australium, 2, 0.0001866716
iccs-95, 1, 0.0000933358
1404, 2, 0.0001866716
share, 1, 0.0000933358
sound, 3, 0.0002800075
pronoun, 1, 0.0000933358
family, 1, 0.0000933358
pet, 1, 0.0000933358
cont, 2, 0.0001866716
'd, 6, 0.0005600149
mazel, 1, 0.0000933358
tov, 1, 0.0000933358
sapir-whorf, 1, 0.0000933358
grasshopper, 2, 0.0001866716
rea, 1, 0.0000933358
sumerian, 1, 0.0000933358
initial, 2, 0.0001866716
ccs, 1, 0.0000933358
cd-rom, 3, 0.0002800075
aaai, 1, 0.0000933358
symoposium, 1, 0.0000933358
formalizing, 1, 0.0000933358
phonetic, 14, 0.0013067015
request, 8, 0.0007466866
information, 22, 0.0020533881
hpsg, 1, 0.0000933358
slash, 1, 0.0000933358
pseudo, 1, 0.0000933358
explanation, 1, 0.0000933358
1414, 2, 0.0001866716
different, 1, 0.0000933358
thanks, 3, 0.0002800075
tok, 3, 0.0002800075
pisin, 1, 0.0000933358
datasource, 1, 0.0000933358
1433, 1, 0.0000933358
trend, 2, 0.0001866716
optionality, 2, 0.0001866716
lagb, 2, 0.0001866716
spatial, 1, 0.0000933358
expression, 3, 0.0002800075
usage, 1, 0.0000933358
model, 2, 0.0001866716
cgsw10, 1, 0.0000933358
socio, 2, 0.0001866716
1435, 2, 0.0001866716
two, 4, 0.0003733433
1448, 1, 0.0000933358
vowel, 5, 0.0004666791
length, 1, 0.0000933358
orthography, 3, 0.0002800075
latin, 8, 0.0007466866
letter, 5, 0.0004666791
vacation, 1, 0.0000933358
1470, 2, 0.0001866716
_, 8, 0.0007466866
ijcai95, 1, 0.0000933358
2nd, 24, 0.0022400597
kruse, 1, 0.0000933358
knowledge, 4, 0.0003733433
retrieval, 4, 0.0003733433
storage, 3, 0.0002800075
ausschreibung, 2, 0.0001866716
professur, 2, 0.0001866716
universitaet, 1, 0.0000933358
heidelberg, 1, 0.0000933358
reat, 1, 0.0000933358
loss, 3, 0.0002800075
vocabulary, 1, 0.0000933358
1462, 4, 0.0003733433
geoff, 1, 0.0000933358
pullum, 1, 0.0000933358
clitic, 2, 0.0001866716
scil, 2, 0.0001866716
vii, 2, 0.0001866716
1468, 1, 0.0000933358
1484, 1, 0.0000933358
shareware, 1, 0.0000933358
version, 4, 0.0003733433
date, 3, 0.0002800075
urgent, 1, 0.0000933358
lehrstuhl, 1, 0.0000933358
fuer, 1, 0.0000933358
allgemeine, 2, 0.0001866716
sprachwissenschaft, 2, 0.0001866716
vacancy, 1, 0.0000933358
langua, 1, 0.0000933358
et, 6, 0.0005600149
grammaire, 2, 0.0001866716
modify, 1, 0.0000933358
bisfai, 2, 0.0001866716
second, 17, 0.0015867090
1459, 1, 0.0000933358
1467, 2, 0.0001866716
metale, 1, 0.0000933358
humanity, 5, 0.0004666791
srus, 1, 0.0000933358
lanka, 1, 0.0000933358
association, 15, 0.0014000373
great, 4, 0.0003733433
britain, 4, 0.0003733433
are, 2, 0.0001866716
most, 1, 0.0000933358
bilingual, 2, 0.0001866716
umich, 1, 0.0000933358
tool, 1, 0.0000933358
legislation, 1, 0.0000933358
internationale, 1, 0.0000933358
arbeitstagung, 1, 0.0000933358
f, 2, 0.0001866716
r, 4, 0.0003733433
computereinsatz, 1, 0.0000933358
der, 1, 0.0000933358
studentship, 3, 0.0002800075
processor, 1, 0.0000933358
max, 1, 0.0000933358
planck, 1, 0.0000933358
institute, 7, 0.0006533508
metathesis, 2, 0.0001866716
formerly, 1, 0.0000933358
productive, 1, 0.0000933358
process, 15, 0.0014000373
server, 4, 0.0003733433
germany, 3, 0.0002800075
aisb96, 1, 0.0000933358
ranlp, 2, 0.0001866716
edt, 1, 0.0000933358
lab, 1, 0.0000933358
equipment, 1, 0.0000933358
parse, 3, 0.0002800075
preference, 2, 0.0001866716
v2, 2, 0.0001866716
multiple, 1, 0.0000933358
etymological, 2, 0.0001866716
source, 2, 0.0001866716
domain, 1, 0.0000933358
nyankore, 1, 0.0000933358
single, 2, 0.0001866716
mutation, 2, 0.0001866716
portugese, 1, 0.0000933358
until, 1, 0.0000933358
after, 1, 0.0000933358
madam, 1, 0.0000933358
chairwoman, 1, 0.0000933358
labov, 1, 0.0000933358
la, 4, 0.0003733433
john, 1, 0.0000933358
thayer, 1, 0.0000933358
jensen, 1, 0.0000933358
hotel, 1, 0.0000933358
26, 1, 0.0000933358
fatigue, 2, 0.0001866716
part, 8, 0.0007466866
stromswold, 1, 0.0000933358
ross, 1, 0.0000933358
tang, 1, 0.0000933358
boyland, 1, 0.0000933358
walloon, 2, 0.0001866716
sample, 2, 0.0001866716
;, 7, 0.0006533508
chess, 2, 0.0001866716
game, 2, 0.0001866716
king, 1, 0.0000933358
articulatory, 2, 0.0001866716
sinthesizer, 1, 0.0000933358
iawe, 2, 0.0001866716
alert, 2, 0.0001866716
preserve, 1, 0.0000933358
field, 2, 0.0001866716
recording, 1, 0.0000933358
non-linguist, 1, 0.0000933358
notice, 3, 0.0002800075
stress, 2, 0.0001866716
intro, 1, 0.0000933358
style, 1, 0.0000933358
strategy, 1, 0.0000933358
fifth, 3, 0.0002800075
sec, 1, 0.0000933358
lang, 25, 0.0023333956
acq, 1, 0.0000933358
sociolinguist, 1, 0.0000933358
ohio, 1, 0.0000933358
univ, 4, 0.0003733433
6, 80, 0.0074668658
1049, 1, 0.0000933358
influence, 1, 0.0000933358
manage, 1, 0.0000933358
hand, 1, 0.0000933358
antipassive, 1, 0.0000933358
paclic10, 1, 0.0000933358
501, 1, 0.0000933358
beaver, 1, 0.0000933358
revisit, 1, 0.0000933358
disc, 36, 0.0033600896
sex, 9, 0.0008400224
spoken, 1, 0.0000933358
generation, 3, 0.0002800075
multimodal, 4, 0.0003733433
dragon, 1, 0.0000933358
system, 14, 0.0013067015
recognition, 4, 0.0003733433
corpuy, 1, 0.0000933358
ling, 22, 0.0020533881
1070, 1, 0.0000933358
1023, 1, 0.0000933358
kroch, 1, 0.0000933358
constant, 1, 0.0000933358
rate, 1, 0.0000933358
hypothesis, 1, 0.0000933358
bulgarian, 2, 0.0001866716
class, 2, 0.0001866716
u, 2, 0.0001866716
elsnet, 1, 0.0000933358
1047, 1, 0.0000933358
endgame, 1, 0.0000933358
fwd, 9, 0.0008400224
1071, 1, 0.0000933358
specialist, 1, 0.0000933358
uniformitarianism, 3, 0.0002800075
1078, 1, 0.0000933358
1053, 1, 0.0000933358
bilingualism, 5, 0.0004666791
bias, 1, 0.0000933358
epicene, 1, 0.0000933358
1079, 3, 0.0002800075
own, 19, 0.0017733806
opposite, 18, 0.0016800448
1083, 1, 0.0000933358
1080, 2, 0.0001866716
1086, 2, 0.0001866716
1088, 1, 0.0000933358
phonemicity, 2, 0.0001866716
side, 1, 0.0000933358
galicismo, 1, 0.0000933358
college, 1, 0.0000933358
freshman, 1, 0.0000933358
sophomore, 1, 0.0000933358
level, 1, 0.0000933358
isolate, 2, 0.0001866716
1094, 1, 0.0000933358
versus, 2, 0.0001866716
ince, 1, 0.0000933358
1043, 1, 0.0000933358
offer, 2, 0.0001866716
imperative, 1, 0.0000933358
without, 1, 0.0000933358
1500, 1, 0.0000933358
polarization, 1, 0.0000933358
review, 37, 0.0034534254
genetic, 2, 0.0001866716
greenberg, 1, 0.0000933358
again, 2, 0.0001866716
sigh, 1, 0.0000933358
literary, 3, 0.0002800075
gmt, 1, 0.0000933358
maya, 2, 0.0001866716
mayan, 2, 0.0001866716
voyeur, 1, 0.0000933358
ton, 1, 0.0000933358
recommendation, 1, 0.0000933358
set, 1, 0.0000933358
sexism, 1, 0.0000933358
1100, 2, 0.0001866716
celex, 1, 0.0000933358
netherland, 2, 0.0001866716
material, 3, 0.0002800075
us, 2, 0.0001866716
1101, 1, 0.0000933358
j, 7, 0.0006533508
roscoe, 1, 0.0000933358
seek, 3, 0.0002800075
langacker, 1, 0.0000933358
reference, 22, 0.0020533881
awalus, 1, 0.0000933358
academium, 1, 0.0000933358
sinica, 1, 0.0000933358
korea, 3, 0.0002800075
apple-iss, 1, 0.0000933358
center, 1, 0.0000933358
aspect, 7, 0.0006533508
phrase, 3, 0.0002800075
identification, 3, 0.0002800075
yiddish, 2, 0.0001866716
webpage, 1, 0.0000933358
slrf, 1, 0.0000933358
symbolism, 1, 0.0000933358
ldc, 2, 0.0001866716
unite, 1, 0.0000933358
nation, 1, 0.0000933358
announcment, 1, 0.0000933358
flege, 1, 0.0000933358
sla, 2, 0.0001866716
hungarian, 1, 0.0000933358
horn, 1, 0.0000933358
papers, 25, 0.0023333956
romanization, 3, 0.0002800075
gwoyeu, 1, 0.0000933358
romatzyh, 1, 0.0000933358
efl, 2, 0.0001866716
israel, 3, 0.0002800075
keio, 1, 0.0000933358
icslp, 1, 0.0000933358
96, 4, 0.0003733433
w, 1, 0.0000933358
dressler, 1, 0.0000933358
audio, 1, 0.0000933358
romance, 8, 0.0007466866
borrowing, 1, 0.0000933358
replacement, 1, 0.0000933358
ear, 1, 0.0000933358
adpositional, 1, 0.0000933358
eye, 1, 0.0000933358
1119, 1, 0.0000933358
1113, 1, 0.0000933358
1110, 1, 0.0000933358
1108, 1, 0.0000933358
endanger, 7, 0.0006533508
lsa, 2, 0.0001866716
first, 9, 0.0008400224
israelus, 2, 0.0001866716
seminar, 8, 0.0007466866
preliminary, 6, 0.0005600149
jakobson, 2, 0.0001866716
penn, 3, 0.0002800075
work, 7, 0.0006533508
sibilant, 1, 0.0000933358
shibilant, 1, 0.0000933358
philosophical, 1, 0.0000933358
textual, 1, 0.0000933358
criticism, 1, 0.0000933358
impact, 1, 0.0000933358
phoneme, 1, 0.0000933358
bigram, 1, 0.0000933358
parser, 3, 0.0002800075
tagger, 1, 0.0000933358
scottish, 1, 0.0000933358
100, 2, 0.0001866716
history, 13, 0.0012133657
hacek, 2, 0.0001866716
jengl, 1, 0.0000933358
currency, 2, 0.0001866716
norwegian, 1, 0.0000933358
neologism, 1, 0.0000933358
quantitative, 3, 0.0002800075
macintosh, 3, 0.0002800075
ambiguous, 1, 0.0000933358
sequence, 1, 0.0000933358
tell, 1, 0.0000933358
student, 12, 0.0011200299
day, 4, 0.0003733433
1143, 1, 0.0000933358
tree, 2, 0.0001866716
macro, 2, 0.0001866716
latex, 4, 0.0003733433
palatal, 1, 0.0000933358
on-glide, 1, 0.0000933358
attitude, 2, 0.0001866716
